2024-05-28 21:49:27 [svchost, CPU Usage: 63.4 s., Memory Usage: 64.0 MB]
2024-05-28 21:49:27 [fontdrvhost, CPU Usage: 1.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:27 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:27 [dwm, CPU Usage: 192.6 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:27 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [NVDisplay.Container, CPU Usage: 15.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [svchost, CPU Usage: 1.6 s., Memory Usage: 8.0 MB]
2024-05-28 21:49:27 [Memory Compression, CPU Usage: 187.9 s., Memory Usage: 330.0 MB]
2024-05-28 21:49:27 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:27 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [MpDefenderCoreService, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [nvcontainer, CPU Usage: 35.6 s., Memory Usage: 16.0 MB]
2024-05-28 21:49:27 [RtkAudUService64, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [MsMpEng, CPU Usage: 138.0 s., Memory Usage: 70.0 MB]
2024-05-28 21:49:27 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [dllhost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [SgrmBroker, CPU Usage: 0.3 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:27 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [sihost, CPU Usage: 1.7 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:27 [FnHotkeyUtility, CPU Usage: 0.6 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [ctfmon, CPU Usage: 5.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [unsecapp, CPU Usage: 0.1 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:27 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:27 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [NVIDIA Overlay, CPU Usage: 6.2 s., Memory Usage: 9.0 MB]
2024-05-28 21:49:27 [memreduct, CPU Usage: 1.5 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:27 [firefox, CPU Usage: 886.2 s., Memory Usage: 700.0 MB]
2024-05-28 21:49:27 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [SDXHelper, CPU Usage: 1.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [WINWORD, CPU Usage: 240.7 s., Memory Usage: 16.0 MB]
2024-05-28 21:49:27 [ai, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [devenv, CPU Usage: 249.9 s., Memory Usage: 104.0 MB]
2024-05-28 21:49:27 [PerfWatson2, CPU Usage: 5.0 s., Memory Usage: 16.0 MB]
2024-05-28 21:49:27 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:27 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:27 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [ServiceHub.SettingsHost, CPU Usage: 2.2 s., Memory Usage: 17.0 MB]
2024-05-28 21:49:27 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.2 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:27 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.8 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:27 [ServiceHub.Host.AnyCPU, CPU Usage: 4.3 s., Memory Usage: 9.0 MB]
2024-05-28 21:49:27 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:27 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [audiodg, CPU Usage: 37.0 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:27 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [TaskManager, CPU Usage: 176.7 s., Memory Usage: 62.0 MB]
2024-05-28 21:49:27 [notepad, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [explorer, CPU Usage: 11.7 s., Memory Usage: 40.0 MB]
2024-05-28 21:49:27 [StartMenuExperienceHost, CPU Usage: 0.9 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:27 [TextInputHost, CPU Usage: 0.5 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:27 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:27 [ScreenSketch, CPU Usage: 0.7 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:27 [Telegram, CPU Usage: 4.3 s., Memory Usage: 10.0 MB]
2024-05-28 21:49:27 [UserOOBEBroker, CPU Usage: 0.0 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:37 [System, CPU Usage: 348.8 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [Registry, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:37 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [csrss, CPU Usage: 5.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [services, CPU Usage: 7.5 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [lsass, CPU Usage: 3.4 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [svchost, CPU Usage: 63.4 s., Memory Usage: 67.0 MB]
2024-05-28 21:49:37 [fontdrvhost, CPU Usage: 1.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:37 [dwm, CPU Usage: 192.7 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:37 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [NVDisplay.Container, CPU Usage: 15.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [svchost, CPU Usage: 1.6 s., Memory Usage: 9.0 MB]
2024-05-28 21:49:37 [Memory Compression, CPU Usage: 187.9 s., Memory Usage: 328.0 MB]
2024-05-28 21:49:37 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [MpDefenderCoreService, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [nvcontainer, CPU Usage: 35.6 s., Memory Usage: 16.0 MB]
2024-05-28 21:49:37 [RtkAudUService64, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [MsMpEng, CPU Usage: 138.0 s., Memory Usage: 70.0 MB]
2024-05-28 21:49:37 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [dllhost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [SgrmBroker, CPU Usage: 0.3 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [sihost, CPU Usage: 1.7 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [FnHotkeyUtility, CPU Usage: 0.6 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [ctfmon, CPU Usage: 5.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [unsecapp, CPU Usage: 0.1 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:37 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [NVIDIA Overlay, CPU Usage: 6.2 s., Memory Usage: 14.0 MB]
2024-05-28 21:49:37 [memreduct, CPU Usage: 1.5 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:37 [firefox, CPU Usage: 887.0 s., Memory Usage: 537.0 MB]
2024-05-28 21:49:37 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [SDXHelper, CPU Usage: 1.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [WINWORD, CPU Usage: 240.7 s., Memory Usage: 20.0 MB]
2024-05-28 21:49:37 [ai, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [devenv, CPU Usage: 250.3 s., Memory Usage: 104.0 MB]
2024-05-28 21:49:37 [PerfWatson2, CPU Usage: 5.0 s., Memory Usage: 17.0 MB]
2024-05-28 21:49:37 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:37 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:37 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [ServiceHub.SettingsHost, CPU Usage: 2.2 s., Memory Usage: 20.0 MB]
2024-05-28 21:49:37 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.2 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:37 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.8 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:37 [ServiceHub.Host.AnyCPU, CPU Usage: 4.3 s., Memory Usage: 9.0 MB]
2024-05-28 21:49:37 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:37 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [audiodg, CPU Usage: 37.0 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:37 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [TaskManager, CPU Usage: 177.5 s., Memory Usage: 59.0 MB]
2024-05-28 21:49:37 [notepad, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [explorer, CPU Usage: 11.7 s., Memory Usage: 40.0 MB]
2024-05-28 21:49:37 [StartMenuExperienceHost, CPU Usage: 0.9 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:37 [TextInputHost, CPU Usage: 0.5 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:37 [ScreenSketch, CPU Usage: 0.7 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:37 [Telegram, CPU Usage: 4.3 s., Memory Usage: 10.0 MB]
2024-05-28 21:49:37 [UserOOBEBroker, CPU Usage: 0.0 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:47 [System, CPU Usage: 348.9 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [Registry, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:47 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [csrss, CPU Usage: 5.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [services, CPU Usage: 7.5 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:47 [lsass, CPU Usage: 3.4 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [svchost, CPU Usage: 63.4 s., Memory Usage: 71.0 MB]
2024-05-28 21:49:47 [fontdrvhost, CPU Usage: 1.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:47 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:47 [dwm, CPU Usage: 192.7 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:47 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [NVDisplay.Container, CPU Usage: 15.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:47 [svchost, CPU Usage: 1.6 s., Memory Usage: 9.0 MB]
2024-05-28 21:49:47 [Memory Compression, CPU Usage: 188.0 s., Memory Usage: 330.0 MB]
2024-05-28 21:49:47 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:47 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:47 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:47 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [MpDefenderCoreService, CPU Usage: 1.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [nvcontainer, CPU Usage: 35.6 s., Memory Usage: 16.0 MB]
2024-05-28 21:49:47 [RtkAudUService64, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [MsMpEng, CPU Usage: 138.1 s., Memory Usage: 70.0 MB]
2024-05-28 21:49:47 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [dllhost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:47 [SgrmBroker, CPU Usage: 0.3 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:47 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:47 [sihost, CPU Usage: 1.7 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:47 [FnHotkeyUtility, CPU Usage: 0.6 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [ctfmon, CPU Usage: 5.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [unsecapp, CPU Usage: 0.1 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:47 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 6.0 MB]
2024-05-28 21:49:47 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [NVIDIA Overlay, CPU Usage: 6.2 s., Memory Usage: 14.0 MB]
2024-05-28 21:49:47 [memreduct, CPU Usage: 1.5 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:47 [firefox, CPU Usage: 887.8 s., Memory Usage: 545.0 MB]
2024-05-28 21:49:47 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [SDXHelper, CPU Usage: 1.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:47 [WINWORD, CPU Usage: 240.8 s., Memory Usage: 25.0 MB]
2024-05-28 21:49:47 [ai, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [devenv, CPU Usage: 250.8 s., Memory Usage: 107.0 MB]
2024-05-28 21:49:47 [PerfWatson2, CPU Usage: 5.0 s., Memory Usage: 17.0 MB]
2024-05-28 21:49:47 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:47 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:47 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [ServiceHub.SettingsHost, CPU Usage: 2.2 s., Memory Usage: 20.0 MB]
2024-05-28 21:49:47 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.2 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:47 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 4.0 MB]
2024-05-28 21:49:47 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.8 s., Memory Usage: 7.0 MB]
2024-05-28 21:49:47 [ServiceHub.Host.AnyCPU, CPU Usage: 4.4 s., Memory Usage: 17.0 MB]
2024-05-28 21:49:47 [ServiceHub.TestWindowStoreHost, CPU Usage: 1.0 s., Memory Usage: 13.0 MB]
2024-05-28 21:49:47 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:47 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.3 s., Memory Usage: 7.0 MB]
2024-05-28 21:49:47 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [audiodg, CPU Usage: 37.0 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [TaskManager, CPU Usage: 178.2 s., Memory Usage: 59.0 MB]
2024-05-28 21:49:47 [notepad, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [explorer, CPU Usage: 11.7 s., Memory Usage: 42.0 MB]
2024-05-28 21:49:47 [StartMenuExperienceHost, CPU Usage: 0.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [TextInputHost, CPU Usage: 0.5 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:47 [ScreenSketch, CPU Usage: 0.7 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:47 [Telegram, CPU Usage: 4.3 s., Memory Usage: 10.0 MB]
2024-05-28 21:49:47 [UserOOBEBroker, CPU Usage: 0.0 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:57 [System, CPU Usage: 348.9 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [Registry, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:57 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [csrss, CPU Usage: 5.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [services, CPU Usage: 7.5 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:57 [lsass, CPU Usage: 3.4 s., Memory Usage: 5.0 MB]
2024-05-28 21:49:57 [svchost, CPU Usage: 63.4 s., Memory Usage: 70.0 MB]
2024-05-28 21:49:57 [fontdrvhost, CPU Usage: 1.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:49:57 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:49:57 [dwm, CPU Usage: 192.8 s., Memory Usage: 11.0 MB]
2024-05-28 21:49:57 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:49:57 [NVDisplay.Container, CPU Usage: 15.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:49:57 [svchost, CPU Usage: 1.6 s., Memory Usage: 9.0 MB]
