2024-01-15 04:36:09 [csrss, CPU Usage: 0,4 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:09 [wininit, CPU Usage: 0,0 s., Memory Usage: 7,0 MB]
2024-01-15 04:36:09 [services, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:09 [lsass, CPU Usage: 0,1 s., Memory Usage: 24,0 MB]
2024-01-15 04:36:09 [svchost, CPU Usage: 1,5 s., Memory Usage: 519,0 MB]
2024-01-15 04:36:09 [fontdrvhost, CPU Usage: 0,0 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:09 [WUDFHost, CPU Usage: 0,0 s., Memory Usage: 27,0 MB]
2024-01-15 04:36:09 [winlogon, CPU Usage: 0,0 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:09 [dwm, CPU Usage: 3,4 s., Memory Usage: 280,0 MB]
2024-01-15 04:36:09 [igfxCUIService, CPU Usage: 0,0 s., Memory Usage: 9,0 MB]
2024-01-15 04:36:09 [NVDisplay.Container, CPU Usage: 0,0 s., Memory Usage: 58,0 MB]
2024-01-15 04:36:09 [nvwmi64, CPU Usage: 0,0 s., Memory Usage: 22,0 MB]
2024-01-15 04:36:09 [RtkAudioService64, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:09 [spoolsv, CPU Usage: 0,0 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:09 [PnkBstrA, CPU Usage: 0,0 s., Memory Usage: 6,0 MB]
2024-01-15 04:36:09 [ibtsiva, CPU Usage: 0,0 s., Memory Usage: 4,0 MB]
2024-01-15 04:36:09 [SynTPEnhService, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:36:09 [esif_uf, CPU Usage: 0,0 s., Memory Usage: 6,0 MB]
2024-01-15 04:36:09 [sqlwriter, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:09 [OfficeClickToRun, CPU Usage: 0,0 s., Memory Usage: 52,0 MB]
2024-01-15 04:36:09 [RAVBg64, CPU Usage: 0,0 s., Memory Usage: 28,0 MB]
2024-01-15 04:36:09 [SynTPEnh, CPU Usage: 0,0 s., Memory Usage: 21,0 MB]
2024-01-15 04:36:09 [sihost, CPU Usage: 0,0 s., Memory Usage: 25,0 MB]
2024-01-15 04:36:09 [PresentationFontCache, CPU Usage: 0,0 s., Memory Usage: 20,0 MB]
2024-01-15 04:36:09 [taskhostw, CPU Usage: 0,0 s., Memory Usage: 31,0 MB]
2024-01-15 04:36:09 [explorer, CPU Usage: 1,3 s., Memory Usage: 169,0 MB]
2024-01-15 04:36:09 [SynTPHelper, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:36:09 [igfxEM, CPU Usage: 0,0 s., Memory Usage: 13,0 MB]
2024-01-15 04:36:09 [igfxHK, CPU Usage: 0,0 s., Memory Usage: 10,0 MB]
2024-01-15 04:36:09 [igfxTray, CPU Usage: 0,0 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:09 [StartMenuExperienceHost, CPU Usage: 0,0 s., Memory Usage: 70,0 MB]
2024-01-15 04:36:09 [RuntimeBroker, CPU Usage: 0,0 s., Memory Usage: 119,0 MB]
2024-01-15 04:36:09 [SearchApp, CPU Usage: 0,1 s., Memory Usage: 95,0 MB]
2024-01-15 04:36:09 [ctfmon, CPU Usage: 0,3 s., Memory Usage: 22,0 MB]
2024-01-15 04:36:09 [dllhost, CPU Usage: 0,1 s., Memory Usage: 32,0 MB]
2024-01-15 04:36:09 [TabTip, CPU Usage: 0,0 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:09 [LockApp, CPU Usage: 0,0 s., Memory Usage: 42,0 MB]
2024-01-15 04:36:09 [SearchIndexer, CPU Usage: 0,0 s., Memory Usage: 29,0 MB]
2024-01-15 04:36:09 [RtkNGUI64, CPU Usage: 0,0 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:09 [Reverso, CPU Usage: 1,9 s., Memory Usage: 102,0 MB]
2024-01-15 04:36:09 [GoogleCrashHandler, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:36:09 [GoogleCrashHandler64, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:36:09 [msedgewebview2, CPU Usage: 2,9 s., Memory Usage: 1454,0 MB]
2024-01-15 04:36:09 [Lightshot, CPU Usage: 0,0 s., Memory Usage: 20,0 MB]
2024-01-15 04:36:09 [TextInputHost, CPU Usage: 0,1 s., Memory Usage: 67,0 MB]
2024-01-15 04:36:09 [SgrmBroker, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:09 [DTShellHlp, CPU Usage: 0,0 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:09 [DiscSoftBusServiceLite, CPU Usage: 0,0 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:09 [ShellExperienceHost, CPU Usage: 0,0 s., Memory Usage: 52,0 MB]
2024-01-15 04:36:09 [Telegram, CPU Usage: 2,8 s., Memory Usage: 555,0 MB]
2024-01-15 04:36:09 [devenv, CPU Usage: 17,3 s., Memory Usage: 1673,0 MB]
2024-01-15 04:36:09 [PerfWatson2, CPU Usage: 0,1 s., Memory Usage: 63,0 MB]
2024-01-15 04:36:09 [Microsoft.ServiceHub.Controller, CPU Usage: 0,1 s., Memory Usage: 74,0 MB]
2024-01-15 04:36:09 [ServiceHub.VSDetouredHost, CPU Usage: 0,1 s., Memory Usage: 101,0 MB]
2024-01-15 04:36:09 [ServiceHub.ThreadedWaitDialog, CPU Usage: 0,6 s., Memory Usage: 114,0 MB]
2024-01-15 04:36:09 [ServiceHub.IntellicodeModelService, CPU Usage: 0,2 s., Memory Usage: 462,0 MB]
2024-01-15 04:36:09 [ServiceHub.IndexingService, CPU Usage: 0,1 s., Memory Usage: 75,0 MB]
2024-01-15 04:36:09 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 3,9 s., Memory Usage: 407,0 MB]
2024-01-15 04:36:09 [ServiceHub.IdentityHost, CPU Usage: 0,1 s., Memory Usage: 79,0 MB]
2024-01-15 04:36:09 [ServiceHub.SettingsHost, CPU Usage: 0,1 s., Memory Usage: 140,0 MB]
2024-01-15 04:36:09 [ServiceHub.Host.dotnet.x64, CPU Usage: 0,3 s., Memory Usage: 104,0 MB]
2024-01-15 04:36:09 [ServiceHub.Host.netfx.x86, CPU Usage: 0,1 s., Memory Usage: 71,0 MB]
2024-01-15 04:36:09 [ServiceHub.DataWarehouseHost, CPU Usage: 0,4 s., Memory Usage: 137,0 MB]
2024-01-15 04:36:09 [WebViewHost, CPU Usage: 1,0 s., Memory Usage: 58,0 MB]
2024-01-15 04:36:09 [ace_engine, CPU Usage: 0,2 s., Memory Usage: 84,0 MB]
2024-01-15 04:36:09 [ace_update, CPU Usage: 0,0 s., Memory Usage: 39,0 MB]
2024-01-15 04:36:09 [AdobeIPCBroker, CPU Usage: 0,0 s., Memory Usage: 9,0 MB]
2024-01-15 04:36:09 [CCLibrary, CPU Usage: 0,0 s., Memory Usage: 3,0 MB]
2024-01-15 04:36:09 [node, CPU Usage: 0,2 s., Memory Usage: 114,0 MB]
2024-01-15 04:36:09 [conhost, CPU Usage: 0,0 s., Memory Usage: 50,0 MB]
2024-01-15 04:36:09 [CCXProcess, CPU Usage: 0,0 s., Memory Usage: 2,0 MB]
2024-01-15 04:36:09 [WINWORD, CPU Usage: 1,1 s., Memory Usage: 297,0 MB]
2024-01-15 04:36:09 [notepad++, CPU Usage: 0,0 s., Memory Usage: 33,0 MB]
2024-01-15 04:36:09 [ChatGPT, CPU Usage: 0,0 s., Memory Usage: 29,0 MB]
2024-01-15 04:36:09 [ColorMania, CPU Usage: 0,0 s., Memory Usage: 26,0 MB]
2024-01-15 04:36:09 [ServiceHub.Host.AnyCPU, CPU Usage: 0,1 s., Memory Usage: 127,0 MB]
2024-01-15 04:36:09 [ServiceHub.TestWindowStoreHost, CPU Usage: 0,0 s., Memory Usage: 80,0 MB]
2024-01-15 04:36:09 [audiodg, CPU Usage: 1,9 s., Memory Usage: 31,0 MB]
2024-01-15 04:36:09 [opera, CPU Usage: 78,5 s., Memory Usage: 6157,0 MB]
2024-01-15 04:36:09 [opera_crashreporter, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:09 [MoUsoCoreWorker, CPU Usage: 0,0 s., Memory Usage: 19,0 MB]
2024-01-15 04:36:09 [MSBuild, CPU Usage: 0,2 s., Memory Usage: 184,0 MB]
2024-01-15 04:36:09 [VBCSCompiler, CPU Usage: 0,1 s., Memory Usage: 136,0 MB]
2024-01-15 04:36:09 [StandardCollector.Service, CPU Usage: 0,0 s., Memory Usage: 53,0 MB]
2024-01-15 04:36:09 [TaskManager, CPU Usage: 0,0 s., Memory Usage: 117,0 MB]
2024-01-15 04:36:34 [System, CPU Usage: 167796,9 s., Memory Usage: 2,0 MB]
2024-01-15 04:36:34 [Registry, CPU Usage: 4250,0 s., Memory Usage: 33,0 MB]
2024-01-15 04:36:34 [smss, CPU Usage: 156,2 s., Memory Usage: 1,0 MB]
2024-01-15 04:36:34 [csrss, CPU Usage: 26296,9 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:34 [wininit, CPU Usage: 78,1 s., Memory Usage: 7,0 MB]
2024-01-15 04:36:34 [services, CPU Usage: 2328,1 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:34 [lsass, CPU Usage: 3125,0 s., Memory Usage: 24,0 MB]
2024-01-15 04:36:34 [svchost, CPU Usage: 90468,8 s., Memory Usage: 519,0 MB]
2024-01-15 04:36:34 [fontdrvhost, CPU Usage: 2218,8 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:34 [WUDFHost, CPU Usage: 593,8 s., Memory Usage: 27,0 MB]
2024-01-15 04:36:34 [winlogon, CPU Usage: 109,4 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:34 [dwm, CPU Usage: 205937,5 s., Memory Usage: 286,0 MB]
2024-01-15 04:36:34 [igfxCUIService, CPU Usage: 0,0 s., Memory Usage: 9,0 MB]
2024-01-15 04:36:34 [NVDisplay.Container, CPU Usage: 2078,1 s., Memory Usage: 58,0 MB]
2024-01-15 04:36:34 [nvwmi64, CPU Usage: 718,8 s., Memory Usage: 22,0 MB]
2024-01-15 04:36:34 [RtkAudioService64, CPU Usage: 31,2 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:34 [spoolsv, CPU Usage: 93,8 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:34 [PnkBstrA, CPU Usage: 109,4 s., Memory Usage: 6,0 MB]
2024-01-15 04:36:34 [ibtsiva, CPU Usage: 15,6 s., Memory Usage: 4,0 MB]
2024-01-15 04:36:34 [SynTPEnhService, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:36:34 [esif_uf, CPU Usage: 15,6 s., Memory Usage: 6,0 MB]
2024-01-15 04:36:34 [sqlwriter, CPU Usage: 62,5 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:34 [OfficeClickToRun, CPU Usage: 906,2 s., Memory Usage: 52,0 MB]
2024-01-15 04:36:34 [RAVBg64, CPU Usage: 343,8 s., Memory Usage: 28,0 MB]
2024-01-15 04:36:34 [SynTPEnh, CPU Usage: 484,4 s., Memory Usage: 21,0 MB]
2024-01-15 04:36:34 [sihost, CPU Usage: 1265,6 s., Memory Usage: 25,0 MB]
2024-01-15 04:36:34 [PresentationFontCache, CPU Usage: 156,2 s., Memory Usage: 20,0 MB]
2024-01-15 04:36:34 [taskhostw, CPU Usage: 875,0 s., Memory Usage: 31,0 MB]
2024-01-15 04:36:34 [explorer, CPU Usage: 77640,6 s., Memory Usage: 170,0 MB]
2024-01-15 04:36:34 [SynTPHelper, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:36:34 [igfxEM, CPU Usage: 109,4 s., Memory Usage: 13,0 MB]
2024-01-15 04:36:34 [igfxHK, CPU Usage: 62,5 s., Memory Usage: 10,0 MB]
2024-01-15 04:36:34 [igfxTray, CPU Usage: 218,8 s., Memory Usage: 12,0 MB]
2024-01-15 04:36:34 [StartMenuExperienceHost, CPU Usage: 1015,6 s., Memory Usage: 70,0 MB]
2024-01-15 04:36:34 [RuntimeBroker, CPU Usage: 2609,4 s., Memory Usage: 119,0 MB]
2024-01-15 04:36:34 [SearchApp, CPU Usage: 8984,4 s., Memory Usage: 95,0 MB]
2024-01-15 04:36:34 [ctfmon, CPU Usage: 19437,5 s., Memory Usage: 22,0 MB]
2024-01-15 04:36:34 [dllhost, CPU Usage: 4859,4 s., Memory Usage: 32,0 MB]
2024-01-15 04:36:34 [TabTip, CPU Usage: 1640,6 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:34 [LockApp, CPU Usage: 390,6 s., Memory Usage: 42,0 MB]
2024-01-15 04:36:34 [SearchIndexer, CPU Usage: 2234,4 s., Memory Usage: 29,0 MB]
2024-01-15 04:36:34 [RtkNGUI64, CPU Usage: 343,8 s., Memory Usage: 15,0 MB]
2024-01-15 04:36:34 [Reverso, CPU Usage: 113484,4 s., Memory Usage: 102,0 MB]
2024-01-15 04:36:34 [GoogleCrashHandler, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:36:34 [GoogleCrashHandler64, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:36:34 [msedgewebview2, CPU Usage: 172937,5 s., Memory Usage: 1400,0 MB]
2024-01-15 04:36:34 [Lightshot, CPU Usage: 406,2 s., Memory Usage: 20,0 MB]
2024-01-15 04:36:34 [TextInputHost, CPU Usage: 3484,4 s., Memory Usage: 67,0 MB]
2024-01-15 04:36:34 [SgrmBroker, CPU Usage: 328,1 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:34 [DTShellHlp, CPU Usage: 421,9 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:34 [DiscSoftBusServiceLite, CPU Usage: 546,9 s., Memory Usage: 16,0 MB]
2024-01-15 04:36:34 [ShellExperienceHost, CPU Usage: 2515,6 s., Memory Usage: 52,0 MB]
2024-01-15 04:36:34 [Telegram, CPU Usage: 170593,8 s., Memory Usage: 555,0 MB]
2024-01-15 04:36:34 [devenv, CPU Usage: 1047093,8 s., Memory Usage: 1681,0 MB]
2024-01-15 04:36:34 [PerfWatson2, CPU Usage: 3015,6 s., Memory Usage: 63,0 MB]
2024-01-15 04:36:34 [Microsoft.ServiceHub.Controller, CPU Usage: 6375,0 s., Memory Usage: 74,0 MB]
2024-01-15 04:36:34 [ServiceHub.VSDetouredHost, CPU Usage: 3093,8 s., Memory Usage: 101,0 MB]
2024-01-15 04:36:34 [ServiceHub.ThreadedWaitDialog, CPU Usage: 35796,9 s., Memory Usage: 114,0 MB]
2024-01-15 04:36:34 [ServiceHub.IntellicodeModelService, CPU Usage: 11656,2 s., Memory Usage: 462,0 MB]
2024-01-15 04:36:34 [ServiceHub.IndexingService, CPU Usage: 4562,5 s., Memory Usage: 75,0 MB]
2024-01-15 04:36:34 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 240359,4 s., Memory Usage: 409,0 MB]
2024-01-15 04:36:34 [ServiceHub.IdentityHost, CPU Usage: 4515,6 s., Memory Usage: 80,0 MB]
2024-01-15 04:36:34 [ServiceHub.SettingsHost, CPU Usage: 5671,9 s., Memory Usage: 140,0 MB]
2024-01-15 04:36:34 [ServiceHub.Host.dotnet.x64, CPU Usage: 16562,5 s., Memory Usage: 103,0 MB]
2024-01-15 04:36:34 [ServiceHub.Host.netfx.x86, CPU Usage: 3250,0 s., Memory Usage: 71,0 MB]
2024-01-15 04:36:34 [ServiceHub.DataWarehouseHost, CPU Usage: 23140,6 s., Memory Usage: 137,0 MB]
2024-01-15 04:36:34 [WebViewHost, CPU Usage: 61781,2 s., Memory Usage: 59,0 MB]
2024-01-15 04:36:34 [ace_engine, CPU Usage: 14312,5 s., Memory Usage: 84,0 MB]
2024-01-15 04:36:34 [ace_update, CPU Usage: 1843,8 s., Memory Usage: 39,0 MB]
2024-01-15 04:36:34 [AdobeIPCBroker, CPU Usage: 62,5 s., Memory Usage: 9,0 MB]
2024-01-15 04:36:34 [CCLibrary, CPU Usage: 15,6 s., Memory Usage: 3,0 MB]
2024-01-15 04:36:34 [node, CPU Usage: 10468,8 s., Memory Usage: 114,0 MB]
2024-01-15 04:36:34 [conhost, CPU Usage: 109,4 s., Memory Usage: 50,0 MB]
2024-01-15 04:36:34 [CCXProcess, CPU Usage: 15,6 s., Memory Usage: 2,0 MB]
2024-01-15 04:36:34 [WINWORD, CPU Usage: 63984,4 s., Memory Usage: 297,0 MB]
2024-01-15 04:36:34 [notepad++, CPU Usage: 2171,9 s., Memory Usage: 33,0 MB]
2024-01-15 04:36:34 [ChatGPT, CPU Usage: 3015,6 s., Memory Usage: 29,0 MB]
2024-01-15 04:36:34 [ColorMania, CPU Usage: 656,2 s., Memory Usage: 26,0 MB]
2024-01-15 04:36:34 [ServiceHub.Host.AnyCPU, CPU Usage: 8406,2 s., Memory Usage: 127,0 MB]
2024-01-15 04:36:34 [ServiceHub.TestWindowStoreHost, CPU Usage: 1593,8 s., Memory Usage: 80,0 MB]
2024-01-15 04:36:34 [audiodg, CPU Usage: 116843,8 s., Memory Usage: 31,0 MB]
2024-01-15 04:36:34 [opera, CPU Usage: 4753875,0 s., Memory Usage: 6174,0 MB]
2024-01-15 04:36:34 [opera_crashreporter, CPU Usage: 31,2 s., Memory Usage: 8,0 MB]
2024-01-15 04:36:34 [MoUsoCoreWorker, CPU Usage: 265,6 s., Memory Usage: 19,0 MB]
2024-01-15 04:36:34 [MSBuild, CPU Usage: 13562,5 s., Memory Usage: 185,0 MB]
2024-01-15 04:36:34 [VBCSCompiler, CPU Usage: 3640,6 s., Memory Usage: 140,0 MB]
2024-01-15 04:36:34 [StandardCollector.Service, CPU Usage: 812,5 s., Memory Usage: 53,0 MB]
2024-01-15 04:36:34 [TaskManager, CPU Usage: 1187,5 s., Memory Usage: 117,0 MB]
2024-01-15 04:37:31 [System, CPU Usage: 169,5 s., Memory Usage: 2,0 MB]
2024-01-15 04:37:31 [Registry, CPU Usage: 4,2 s., Memory Usage: 33,0 MB]
2024-01-15 04:37:31 [smss, CPU Usage: 0,2 s., Memory Usage: 1,0 MB]
2024-01-15 04:37:31 [csrss, CPU Usage: 26,5 s., Memory Usage: 12,0 MB]
2024-01-15 04:37:31 [wininit, CPU Usage: 0,1 s., Memory Usage: 7,0 MB]
2024-01-15 04:37:31 [services, CPU Usage: 2,3 s., Memory Usage: 8,0 MB]
2024-01-15 04:37:31 [lsass, CPU Usage: 3,1 s., Memory Usage: 24,0 MB]
2024-01-15 04:37:31 [svchost, CPU Usage: 91,0 s., Memory Usage: 519,0 MB]
2024-01-15 04:37:31 [fontdrvhost, CPU Usage: 2,2 s., Memory Usage: 15,0 MB]
2024-01-15 04:37:31 [WUDFHost, CPU Usage: 0,6 s., Memory Usage: 27,0 MB]
2024-01-15 04:37:31 [winlogon, CPU Usage: 0,1 s., Memory Usage: 12,0 MB]
2024-01-15 04:37:31 [dwm, CPU Usage: 207,5 s., Memory Usage: 283,0 MB]
2024-01-15 04:37:31 [igfxCUIService, CPU Usage: 0,0 s., Memory Usage: 9,0 MB]
2024-01-15 04:37:31 [NVDisplay.Container, CPU Usage: 2,1 s., Memory Usage: 58,0 MB]
2024-01-15 04:37:31 [nvwmi64, CPU Usage: 0,7 s., Memory Usage: 22,0 MB]
2024-01-15 04:37:31 [RtkAudioService64, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:37:31 [spoolsv, CPU Usage: 0,1 s., Memory Usage: 15,0 MB]
2024-01-15 04:37:31 [PnkBstrA, CPU Usage: 0,1 s., Memory Usage: 6,0 MB]
2024-01-15 04:37:31 [ibtsiva, CPU Usage: 0,0 s., Memory Usage: 4,0 MB]
2024-01-15 04:37:31 [SynTPEnhService, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:37:31 [esif_uf, CPU Usage: 0,0 s., Memory Usage: 6,0 MB]
2024-01-15 04:37:31 [sqlwriter, CPU Usage: 0,1 s., Memory Usage: 8,0 MB]
2024-01-15 04:37:31 [OfficeClickToRun, CPU Usage: 0,9 s., Memory Usage: 52,0 MB]
2024-01-15 04:37:31 [RAVBg64, CPU Usage: 0,3 s., Memory Usage: 28,0 MB]
2024-01-15 04:37:31 [SynTPEnh, CPU Usage: 0,5 s., Memory Usage: 21,0 MB]
2024-01-15 04:37:31 [sihost, CPU Usage: 1,3 s., Memory Usage: 25,0 MB]
2024-01-15 04:37:31 [PresentationFontCache, CPU Usage: 0,2 s., Memory Usage: 20,0 MB]
2024-01-15 04:37:31 [taskhostw, CPU Usage: 0,9 s., Memory Usage: 31,0 MB]
2024-01-15 04:37:31 [explorer, CPU Usage: 78,4 s., Memory Usage: 170,0 MB]
2024-01-15 04:37:31 [SynTPHelper, CPU Usage: 0,0 s., Memory Usage: 5,0 MB]
2024-01-15 04:37:31 [igfxEM, CPU Usage: 0,1 s., Memory Usage: 13,0 MB]
2024-01-15 04:37:31 [igfxHK, CPU Usage: 0,1 s., Memory Usage: 10,0 MB]
2024-01-15 04:37:31 [igfxTray, CPU Usage: 0,2 s., Memory Usage: 12,0 MB]
2024-01-15 04:37:31 [StartMenuExperienceHost, CPU Usage: 1,0 s., Memory Usage: 70,0 MB]
2024-01-15 04:37:31 [RuntimeBroker, CPU Usage: 2,6 s., Memory Usage: 119,0 MB]
2024-01-15 04:37:31 [SearchApp, CPU Usage: 9,0 s., Memory Usage: 95,0 MB]
2024-01-15 04:37:31 [ctfmon, CPU Usage: 19,7 s., Memory Usage: 22,0 MB]
2024-01-15 04:37:31 [dllhost, CPU Usage: 4,9 s., Memory Usage: 32,0 MB]
2024-01-15 04:37:31 [TabTip, CPU Usage: 1,7 s., Memory Usage: 16,0 MB]
2024-01-15 04:37:31 [LockApp, CPU Usage: 0,4 s., Memory Usage: 42,0 MB]
2024-01-15 04:37:31 [SearchIndexer, CPU Usage: 2,2 s., Memory Usage: 29,0 MB]
2024-01-15 04:37:31 [RtkNGUI64, CPU Usage: 0,3 s., Memory Usage: 15,0 MB]
2024-01-15 04:37:31 [Reverso, CPU Usage: 115,1 s., Memory Usage: 102,0 MB]
2024-01-15 04:37:31 [GoogleCrashHandler, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:37:31 [GoogleCrashHandler64, CPU Usage: 0,0 s., Memory Usage: 1,0 MB]
2024-01-15 04:37:31 [msedgewebview2, CPU Usage: 173,9 s., Memory Usage: 1422,0 MB]
2024-01-15 04:37:31 [Lightshot, CPU Usage: 0,4 s., Memory Usage: 20,0 MB]
2024-01-15 04:37:31 [TextInputHost, CPU Usage: 3,5 s., Memory Usage: 67,0 MB]
2024-01-15 04:37:31 [SgrmBroker, CPU Usage: 0,3 s., Memory Usage: 8,0 MB]
2024-01-15 04:37:31 [DTShellHlp, CPU Usage: 0,4 s., Memory Usage: 16,0 MB]
2024-01-15 04:37:31 [DiscSoftBusServiceLite, CPU Usage: 0,5 s., Memory Usage: 16,0 MB]
2024-01-15 04:37:31 [ShellExperienceHost, CPU Usage: 2,5 s., Memory Usage: 52,0 MB]
2024-01-15 04:37:31 [Telegram, CPU Usage: 170,6 s., Memory Usage: 555,0 MB]
2024-01-15 04:37:31 [devenv, CPU Usage: 1061,6 s., Memory Usage: 1665,0 MB]
2024-01-15 04:37:31 [PerfWatson2, CPU Usage: 3,1 s., Memory Usage: 63,0 MB]
2024-01-15 04:37:31 [Microsoft.ServiceHub.Controller, CPU Usage: 6,5 s., Memory Usage: 74,0 MB]
2024-01-15 04:37:31 [ServiceHub.VSDetouredHost, CPU Usage: 3,1 s., Memory Usage: 101,0 MB]
2024-01-15 04:37:31 [ServiceHub.ThreadedWaitDialog, CPU Usage: 36,0 s., Memory Usage: 114,0 MB]
2024-01-15 04:37:31 [ServiceHub.IntellicodeModelService, CPU Usage: 11,7 s., Memory Usage: 461,0 MB]
2024-01-15 04:37:31 [ServiceHub.IndexingService, CPU Usage: 4,7 s., Memory Usage: 75,0 MB]
2024-01-15 04:37:31 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 255,0 s., Memory Usage: 411,0 MB]
2024-01-15 04:37:31 [ServiceHub.IdentityHost, CPU Usage: 4,5 s., Memory Usage: 79,0 MB]
2024-01-15 04:37:31 [ServiceHub.SettingsHost, CPU Usage: 5,7 s., Memory Usage: 141,0 MB]
2024-01-15 04:37:31 [ServiceHub.Host.dotnet.x64, CPU Usage: 17,0 s., Memory Usage: 101,0 MB]
2024-01-15 04:37:31 [ServiceHub.Host.netfx.x86, CPU Usage: 3,3 s., Memory Usage: 71,0 MB]
2024-01-15 04:37:31 [ServiceHub.DataWarehouseHost, CPU Usage: 23,9 s., Memory Usage: 139,0 MB]
2024-01-15 04:37:31 [WebViewHost, CPU Usage: 64,2 s., Memory Usage: 60,0 MB]
2024-01-15 04:37:31 [ace_engine, CPU Usage: 14,4 s., Memory Usage: 84,0 MB]
2024-01-15 04:37:31 [ace_update, CPU Usage: 1,8 s., Memory Usage: 39,0 MB]
2024-01-15 04:37:31 [AdobeIPCBroker, CPU Usage: 0,1 s., Memory Usage: 9,0 MB]
2024-01-15 04:37:31 [CCLibrary, CPU Usage: 0,0 s., Memory Usage: 3,0 MB]
2024-01-15 04:37:31 [node, CPU Usage: 10,5 s., Memory Usage: 114,0 MB]
2024-01-15 04:37:31 [conhost, CPU Usage: 0,1 s., Memory Usage: 50,0 MB]
2024-01-15 04:37:31 [CCXProcess, CPU Usage: 0,0 s., Memory Usage: 2,0 MB]
2024-01-15 04:37:31 [WINWORD, CPU Usage: 64,0 s., Memory Usage: 297,0 MB]
2024-01-15 04:37:31 [notepad++, CPU Usage: 2,2 s., Memory Usage: 33,0 MB]
2024-01-15 04:37:31 [ChatGPT, CPU Usage: 3,0 s., Memory Usage: 29,0 MB]
2024-01-15 04:37:31 [ColorMania, CPU Usage: 0,7 s., Memory Usage: 26,0 MB]
2024-01-15 04:37:31 [ServiceHub.Host.AnyCPU, CPU Usage: 8,5 s., Memory Usage: 128,0 MB]
2024-01-15 04:37:31 [ServiceHub.TestWindowStoreHost, CPU Usage: 1,6 s., Memory Usage: 80,0 MB]
2024-01-15 04:37:31 [audiodg, CPU Usage: 119,3 s., Memory Usage: 31,0 MB]
2024-01-15 04:37:31 [opera, CPU Usage: 4848,6 s., Memory Usage: 6198,0 MB]
2024-01-15 04:37:31 [opera_crashreporter, CPU Usage: 0,0 s., Memory Usage: 8,0 MB]
2024-01-15 04:37:31 [MoUsoCoreWorker, CPU Usage: 0,3 s., Memory Usage: 19,0 MB]
2024-01-15 04:37:31 [MSBuild, CPU Usage: 14,3 s., Memory Usage: 183,0 MB]
2024-01-15 04:37:31 [VBCSCompiler, CPU Usage: 4,2 s., Memory Usage: 132,0 MB]
2024-01-15 04:37:31 [StandardCollector.Service, CPU Usage: 1,1 s., Memory Usage: 53,0 MB]
2024-01-15 04:37:31 [TaskManager, CPU Usage: 1,1 s., Memory Usage: 117,0 MB]
2024-01-15 04:45:40 [System, CPU Usage: 178,1 s., Memory Usage: 2,0 MB]
2024-01-15 04:45:40 [Registry, CPU Usage: 4,2 s., Memory Usage: 33,0 MB]
2024-01-15 04:45:40 [smss, CPU Usage: 0,2 s., Memory Usage: 1,0 MB]
2024-01-15 04:45:40 [csrss, CPU Usage: 28,9 s., Memory Usage: 12,0 MB]
2024-01-15 04:45:40 [wininit, CPU Usage: 0,1 s., Memory Usage: 7,0 MB]
2024-01-15 04:45:40 [services, CPU Usage: 3,5 s., Memory Usage: 9,0 MB]
